ChannelName,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,is_safety_related,compound_score,sentiment
ThreadATL,"Mayor Dickens has walked back on Beltline rail, now saying that analysis will decide if the path gets rail or ""rubber tires,"" ""small pods"" or nothing at all. Similarly, Beltline chief Clyde Higgs says their ""position on all things transit"" is yet to come.

https://t.co/Wev94lXDrt",2024-04-16T18:14:19.000Z,67.0,15.0,36.0,83665.0,True,0.0,neutral
Atlanta News First,"In an Atlanta News First exclusive, Mayor Andre Dickens discussed timelines and funding for the new stations, and how they will stand out from other MARTA stations.

 https://t.co/IiGNBKzHcz",2024-04-16T18:13:17.000Z,4.0,2.0,4.0,955.0,True,0.128,positive
CBS46,"In an Atlanta News First exclusive, Mayor Andre Dickens discussed timelines and funding for the new stations, and how they will stand out from other MARTA stations.

 https://t.co/IiGNBKzHcz",2024-04-16T18:13:17.000Z,4.0,2.0,5.0,1413.0,True,0.128,positive
Atlanta News First,"In an Atlanta News First exclusive, Mayor Andre Dickens discussed timelines and funding for the new stations, and how they will stand out from other MARTA stations.",2024-04-16T18:13:16.000Z,5.0,3.0,1.0,0.0,True,0.128,positive
Atlanta News First ,"He spoke with Atlanta News First's Patrick Quinn on Tuesday.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-04-16T17:23:29.000Z,4.0,0.0,0.0,128.0,True,0.5849,positive
Representative Angela Moore,"Don't miss out on these MARTA Artbound art calls!

🎨 Are you an artist interested in designing the pedestrian bridge screen at East Lake Station? Deadline: Wednesday, April 17

🎨 Rapid Transit Art Shelter: MARTA Artbound is seeking 20+ artists to design art for transit shelters in metro Atlanta! Deadline: Monday, May 6

Apply for these art calls at: https://bit.ly/3U242sP",2024-04-16T17:00:22.000Z,1.0,0.0,0.0,0.0,True,0.5759,positive
Clayton County TV,MARTA is modernizing and improving Airport Station to better serve travelers and employees at Hartsfield-Jackson Atlanta International Airport. Here is a direct link to closure information https://t.co/Xq71J6QoU1 #Claytonconnected https://t.co/4PnCIuQPu4,2024-04-15T12:00:13.000Z,0.0,0.0,0.0,23.0,True,0.6908,positive
Clayton County Government (Board of Commissioners),MARTA is modernizing and improving Airport Station to better serve travelers and employees at Hartsfield-Jackson Atlanta International Airport. Here is a direct link to closure information https://t.co/oU6CnsiZCc #Claytonconnected https://t.co/7pUNi3AjRQ,2024-04-15T12:00:12.000Z,0.0,0.0,0.0,39.0,True,0.6908,positive
Darin Givens,"$2mil will fund 20 affordable homes. I think that's a good use of public money. 

BUT... the homes will be in Browns Mill Village in south Atlanta, pictured.

It takes an 1.5 hrs to get from here to Midtown on MARTA. Pedestrian conditions are awful. 

1/3

https://t.co/1nDAhDW79B https://t.co/rYIVURZ1yZ",2024-04-13T18:46:42.000Z,37.0,4.0,2.0,3012.0,True,-0.0258,neutral
Atlanta Journal-Constitution,"The mayor signed an administrative order Thursday, officially naming the locations and directing city officials to identify potential funding sources — including local, state and private revenue options. https://t.co/b1qNZeeao5",2024-04-13T15:00:07.000Z,7.0,0.0,5.0,3760.0,True,0.0,neutral
The Atlanta Journal-Constitution,"The mayor signed an administrative order Thursday, officially naming the locations and directing city officials to identify potential funding sources — including local, state and private revenue options.",2024-04-13T15:00:06.000Z,5.0,0.0,1.0,0.0,True,0.0,neutral
Your Next Best Friend,"RT @FitzTrubey: Among the questions: Where’s the money? 

New MARTA stations spur excitement, and questions https://t.co/SZI57NTrcz",2024-04-13T13:00:55.000Z,0.0,2.0,0.0,0.0,True,0.4939,positive
Scott Trubey,"Among the questions: Where’s the money? 

New MARTA stations spur excitement, and questions https://t.co/SZI57NTrcz",2024-04-13T12:39:00.000Z,14.0,2.0,0.0,861.0,True,0.4939,positive
Donna Lampkin,RT @wsbtv: We now know where Atlanta will build four new MARTA stations. One will be the first to connect the rail service directly to the…,2024-04-13T12:34:09.000Z,0.0,4.0,0.0,0.0,True,0.0,neutral
Atlanta News,Atlanta Mayor Andre Dickens announcement of four new MARTA stations has been met with both excitement and confusion. https://t.co/DItVat6ScT,2024-04-12T22:10:05.000Z,0.0,0.0,0.0,270.0,True,0.25,positive
GPB News,"Today: A senate hearing plans on looking into delays at the US Postal Service. Atlanta Mayor Andre Dickens unveils the proposed locations for three new MARTA stations.

And we’ll take a closer look at Georgia Power’s plans to close toxic coal ash ponds: https://t.co/4sY4DQUCFQ https://t.co/mFMkXY1nwA",2024-04-12T21:16:18.000Z,0.0,0.0,0.0,217.0,True,0.0,neutral
11Alive News,"Atlanta Mayor Andre Dickens issued an administrative order on Thursday that identifies the locations for infill MARTA stations. 

This comes after the mayor previously announced that the city would partner with MARTA to build a new heavy rail station at the Murphy Crossing redevelopment project in addition to three infill stations. There will also be a corridor for a Bus Rapid Transit (BRT) line to connect the redeveloped Bowen Homes community with Ponce City Market. 

According to the order, the locations will be: Krog Street/Hulsey Yard, Joseph E. Boone, Murphy Crossing and Armour Yards.

Click the link in the bio for the full story. 

#11Alive #Marta #MayorDickens #MartaStations",2024-04-12T18:00:18.000Z,162.0,0.0,2.0,0.0,True,0.0,neutral
11Alive News,"Atlanta Mayor Andre Dickens issued an administrative order on Thursday that identifies the locations for infill MARTA stations. 

This comes after the mayor previously announced that the city would partner with MARTA to build a new heavy rail station at the Murphy Crossing redevelopment project in addition to three infill stations. There will also be a corridor for a Bus Rapid Transit (BRT) line to connect the redeveloped Bowen Homes community with Ponce City Market. 

According to the order, the locations will be: Krog Street/Hulsey Yard, Joseph E. Boone, Murphy Crossing and Armour Yards.

Click the link in the bio for the full story. 

#11Alive #Marta #MayorDickens #MartaStations",2024-04-12T18:00:18.000Z,126.0,0.0,2.0,0.0,True,0.0,neutral
Atlanta News First ,"ANF+ Top Stories & Weather Forecast: Car Crashes into 2 Cobb County homes, four new MARTA stations coming to Atlanta, third case of Measles in GA, Dogwood Festival. #atlantanews #atlantanewsfirst #atlantaweather",2024-04-12T17:54:10.000Z,2.0,0.0,0.0,160.0,True,0.6124,positive
GPB News,"Mayor Andre Dickens revealed Thursday the locations of the planned new MARTA rail stations he announced last month during his State of the City address.
https://t.co/lA3PQ0EaI9",2024-04-12T17:34:10.000Z,1.0,0.0,0.0,225.0,True,0.0,neutral
Atlanta News First ,"ANF+ Top Stories: Car hits 2 Cobb County Homes, MARTA adding four new stations, exclusive: woman sues Piedmont hospital over assault, snake warning, Dogwood Festival #atlantanews #atlantanewsfirst #atlanta",2024-04-12T17:24:39.000Z,1.0,0.0,0.0,56.0,True,-0.1779,negative
11Alive,"The new MARTA infill stations will be at Krog Street, Joseph E. Boone and Armour Yards. ----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Download our 11Alive News app: https://interactive.11alive.com/appredirect/  
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.  

Follow 11Alive on Social:  

Facebook: https://www.facebook.com/11Alive/ 
Twitter (X): https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/",2024-04-12T16:47:28.000Z,3.0,0.0,0.0,117.0,True,0.6486,positive
Fulton County Government,"@fultonpublicart We’re thrilled to unveil our 2024 PAFL Residents! 🌟

@Maroxby just concluded her immersive 
project, “The Election Cyclorama,” blending art with civic engagement. 🗳️ Up next, we welcome 
Elijah Zulu (@modeaxe) to explore downtown’s essence through digital living statues later this month. 
🏙️ Mira Kaufman (@kicksbymira) & Owen Rohm (@owenrohm) will then captivate us with their 
MARTA Artbound 3D art series this June, promising interactive collectibles and a scavenger 
hunt. 🚉 Jordan Young (@jordanyoung____) follows in August, spotlighting emerging artists and 
dynamic spaces with digital media dioramas. 🖼️ Lastly, Pamela Donohoo brings performance art 
to new heights in November, enhancing Atlanta’s landscape with aerial arts and technology. 🎭
Join us in celebrating art that connects, engages, and transforms! 

Learn more about our artists using the link in our bio

#publicart #art #artandtechnology #artistinresidence #fultoncounty",2024-04-12T16:38:31.000Z,8.0,0.0,0.0,0.0,True,0.9669,positive
Wilborn P. Nobles III,New rail stops and a bus rapid transit line would increase access to transit in #Atlanta. https://t.co/r2wQWOkpux,2024-04-12T14:17:07.000Z,2.0,0.0,0.0,163.0,True,0.1779,positive
95.5 WSB,One will be the first to connect the rail service directly to the Atlanta Beltline.,2024-04-12T12:37:00.000Z,1.0,0.0,0.0,0.0,True,0.0,neutral
WSB Radio,Mayor unveils locations for 4 new MARTA stations in Atlantahttps://www.wsbradio.com/news/local/mayor-unveils-locations-4-new-marta-stations-atlanta/D74S6CWKMND3REA6JFUK7JNQFY/,2024-04-12T12:37:00.000Z,0.0,0.0,0.0,582.0,True,0.0,neutral
Clayton County Government (Board of Commissioners),MARTA is modernizing and improving Airport Station to better serve travelers and employees at Hartsfield-Jackson Atlanta International Airport. Here is a direct link to closure information https://t.co/oU6CnsiZCc #Claytonconnected https://t.co/twlddtRcEz,2024-04-12T12:00:14.000Z,0.0,0.0,0.0,50.0,True,0.6908,positive
Clayton County TV,MARTA is modernizing and improving Airport Station to better serve travelers and employees at Hartsfield-Jackson Atlanta International Airport. Here is a direct link to closure information https://t.co/Xq71J6QoU1 #Claytonconnected https://t.co/Fm2ByZ6wud,2024-04-12T12:00:14.000Z,0.0,0.0,0.0,31.0,True,0.6908,positive
WSB-TV,We now know where Atlanta will build four new MARTA stations. One will be the first to connect the rail service directly to the Atlanta Beltline.,2024-04-12T10:00:57.000Z,24.0,4.0,13.0,0.0,True,0.0,neutral
WSB-TV,We now know where Atlanta will build four new MARTA stations. One will be the first to connect the rail service directly to the Atlanta Beltline. https://t.co/a1is93NBi5,2024-04-12T10:00:13.000Z,26.0,4.0,5.0,12550.0,True,0.0,neutral
Atlanta News First ,"The four stations will be infill stations, meaning they are on existing lines.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-04-12T09:55:06.000Z,5.0,0.0,0.0,349.0,True,0.5849,positive
Rough Draft Atlanta,"Mayor Andre Dickens revealed Thursday the locations of the planned new MARTA rail stations he announced last month.
https://t.co/7CnuCo9mWA",2024-04-12T00:08:22.000Z,1.0,0.0,0.0,871.0,True,0.0,neutral
11Alive,Juanita Jones Abernathy served on the MARTA board of directors for more than 16 years where she advocated for transit equality.,2024-04-11T21:56:14.000Z,1.0,0.0,0.0,113.0,True,0.0,neutral
11Alive News,"Atlanta mayor issues administrative order, identifies locations for infill MARTA station investments https://t.co/VbujhpmAEC",2024-04-11T21:45:03.000Z,1.0,0.0,0.0,1153.0,True,0.0,neutral
Atlanta City Council,"District 3 Atlanta City Council member and Transportation Committee chair Byron Amos issued a statement after the City announced an administrative order to identify four new infill MARTA stations...
Click below: https://t.co/FAYVcGlkJu https://t.co/j78yRPys9O",2024-04-11T20:48:54.000Z,4.0,3.0,0.0,827.0,True,0.0,neutral
Atlanta Journal-Constitution,"Mayor Andre Dickens announced the remaining three locations would be at Krog Street/Husley Yard, Joseph E. Boone, and Amour Yards through an executive order outlining the ambitious partnership between the city, Atlanta Beltline Inc., and MARTA. Read more: https://t.co/pAYlfyHaRv https://t.co/JhuYK3IQ9E",2024-04-11T20:44:31.000Z,2.0,0.0,3.0,3558.0,True,0.4767,positive
The Atlanta Journal-Constitution,"Mayor Andre Dickens announced the remaining three locations would be at Krog Street/Husley Yard, Joseph E. Boone, and Amour Yards through an executive order outlining the ambitious partnership between the city, Atlanta Beltline Inc., and MARTA. Read more: https://bit.ly/3JfPxwr?utm_source=facebook&utm_medium=social&utm_campaign=ajcnews_fb",2024-04-11T20:44:29.000Z,9.0,0.0,0.0,0.0,True,0.4767,positive
Atlanta News First ,"Atlanta officials on Thursday revealed the locations for four new MARTA rail stations.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-04-11T20:31:06.000Z,11.0,0.0,0.0,760.0,True,0.5849,positive
WABE News,"RT @rahulbali: Notable Administrative Order from Atlanta Mayor Andre Dickens on MARTA

Today's order names four areas as candidates for inf…",2024-04-11T20:22:06.000Z,0.0,4.0,0.0,0.0,True,0.0,neutral
Atlanta News First,"BREAKING: Atlanta Mayor Andre Dickens revealed the locations for four new MARTA rail stations. “We must build a transportation system that is accessible to residents across the entire city,” he said. “Our current MARTA rail system is underutilized in part because we don’t have enough stations located where residents need it the most.” Tap the link in our bio to read more.",2024-04-11T20:21:42.000Z,527.0,0.0,65.0,0.0,True,0.0,neutral
Rahul Bali,"Notable Administrative Order from Atlanta Mayor Andre Dickens on MARTA

Today's order names four areas as candidates for infill MARTA stations: Krog Street/Hulsey Yard, Joseph E. Boone, Murphy Crossing &amp; Armour Yards.

Also orders city leadership to find funding and more. #atlpol https://t.co/3aJSZeoIMF",2024-04-11T20:19:24.000Z,16.0,4.0,1.0,4298.0,True,0.0,neutral
Atlanta News First,BREAKING: The new locations for MARTA stations in Atlanta have been announced. https://t.co/mO2DLwoY5Z,2024-04-11T20:19:07.000Z,0.0,0.0,0.0,829.0,True,0.0,neutral
CBS46,BREAKING: The new locations for MARTA stations in Atlanta have been announced. https://t.co/mO2DLwoY5Z,2024-04-11T20:19:07.000Z,0.0,0.0,0.0,938.0,True,0.0,neutral
Atlanta News First,BREAKING: The new locations for MARTA stations in Atlanta have been announced.,2024-04-11T20:19:06.000Z,9.0,1.0,0.0,0.0,True,0.0,neutral
Atlanta News,"When Atlanta Mayor Andre Dickens announced in March he intended to build four new infill MARTA stations, the news came w... https://t.co/Vn4cTMx2qu",2024-04-11T20:15:03.000Z,0.0,0.0,0.0,197.0,True,0.0,neutral
Your Next Best Friend,"RT @ajc: #BREAKING: On Thursday, Atlanta Mayor Andre Dickens announced the remaining three locations for three new infill MARTA stations.…",2024-04-11T20:07:34.000Z,0.0,14.0,0.0,0.0,True,0.0,neutral
Atlanta Journal-Constitution,"#BREAKING: On Thursday, Atlanta Mayor Andre Dickens announced the remaining three locations for three new infill MARTA stations.  https://t.co/A2TlHkIIbd",2024-04-11T20:06:47.000Z,33.0,14.0,9.0,13992.0,True,0.0,neutral
The Atlanta Journal-Constitution,"#BREAKING: On Thursday, Atlanta Mayor Andre Dickens announced the remaining three locations for three new infill MARTA stations.",2024-04-11T20:06:47.000Z,3.0,0.0,0.0,0.0,True,0.0,neutral
Clayton County TV,"The Metropolitan Atlanta Rapid Transit Authority (MARTA) will close its Airport Station for six weeks from Monday, April 8 through Sunday, May 19 to renovate the concourse and platform levels. Click here for more information: https://t.co/4rt9na6YWK #Claytonconnected https://t.co/BJyoU8IYm0",2024-04-11T16:15:08.000Z,0.0,0.0,0.0,13.0,True,0.0772,positive
Clayton County Government (Board of Commissioners),"The Metropolitan Atlanta Rapid Transit Authority (MARTA) will close its Airport Station for six weeks from Monday, April 8 through Sunday, May 19 to renovate the concourse and platform levels. Click here for more information: https://t.co/syT4PU4aRB #Claytonconnected https://t.co/viVBKDFE0K",2024-04-11T16:15:08.000Z,0.0,0.0,0.0,30.0,True,0.0772,positive
Clayton County GA,"The Metropolitan Atlanta Rapid Transit Authority (MARTA) will close its Airport Station for six weeks from Monday, April 8 through Sunday, May 19 to renovate the concourse and platform levels. MARTA service will continue to and from Hartsfield-Jackson Atlanta International Airport via a bus shuttle between College Park Station and the North Terminal Lower Level, downstairs from North Baggage Claim, 22 hours a day, 4 a.m. to 2 a.m.  Click here for more information visit the It's Marta website. #Claytonconnected",2024-04-11T16:15:07.000Z,1.0,0.0,0.0,0.0,True,-0.2263,negative
Senator Reverend Raphael Warnock,"Thank you to MARTA General Manager & CEO Collie Greenwood for stopping by my office! Thanks in part to our successful work to strengthen federal infrastructure investments, MARTA’s future is bright. I look forward to seeing public transportation systems in Atlanta & around the state continue to grow.",2024-04-10T21:33:02.000Z,67.0,3.0,17.0,0.0,True,0.92,positive
Senator Reverend Raphael Warnock,"Thanks for stopping by my office, @CollieMARTA! Thanks in part to our successful work to strengthen federal infrastructure investments, MARTA’s future is bright.

I look forward to seeing public transportation systems in Atlanta &amp; around the state continue to grow. https://t.co/e2eOaeqLFo",2024-04-10T21:27:30.000Z,121.0,26.0,12.0,5948.0,True,0.9259,positive
Your Next Best Friend,"RT @austinlouisray: ""This city used to be crisscrossed with streetcars that went far more places than MARTA currently does. The biggest mis…",2024-04-10T20:16:32.000Z,0.0,13.0,0.0,0.0,True,0.0,neutral
Austin L. Ray,"""This city used to be crisscrossed with streetcars that went far more places than MARTA currently does. The biggest mistake Atlanta ever made was tearing out that existing system in favor of the automobile.""

https://t.co/gIm7B7Diwe",2024-04-10T17:50:35.000Z,136.0,13.0,4.0,3800.0,True,0.0772,positive
11Alive,"The MARTA airport station has closed for a major renovation project -----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Download our 11Alive News app: https://interactive.11alive.com/appredirect/  
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.  

Follow 11Alive on Social:  

Facebook: https://www.facebook.com/11Alive/ 
Twitter (X): https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/",2024-04-10T16:44:20.000Z,2.0,0.0,0.0,116.0,True,0.6486,positive
Clayton County TV,MARTA is modernizing and improving Airport Station to better serve travelers and employees at Hartsfield-Jackson Atlanta International Airport. Here is a direct link to closure information https://t.co/Xq71J6QoU1 #Claytonconnected https://t.co/3w0KeL5Cwl,2024-04-10T12:00:10.000Z,0.0,0.0,0.0,30.0,True,0.6908,positive
Clayton County Government (Board of Commissioners),MARTA is modernizing and improving Airport Station to better serve travelers and employees at Hartsfield-Jackson Atlanta International Airport. Here is a direct link to closure information https://t.co/oU6CnsiZCc #Claytonconnected https://t.co/TWueORjujV,2024-04-10T12:00:10.000Z,0.0,0.0,0.0,47.0,True,0.6908,positive
Clayton County GA,"MARTA is modernizing and improving Airport Station to better serve travelers and employees at Hartsfield-Jackson Atlanta International Airport. For more information, scan the QR code or visit the link on the flyer. #Claytonconnected",2024-04-10T12:00:10.000Z,0.0,0.0,0.0,0.0,True,0.6908,positive
Clayton County TV,"The Metropolitan Atlanta Rapid Transit Authority (MARTA) will close its Airport Station for six weeks from Monday, April 8 through Sunday, May 19 to renovate the concourse and platform levels. Click here for more information: https://t.co/4rt9na6YWK #Claytonconnected https://t.co/4n34i5rRUe",2024-04-09T16:15:08.000Z,0.0,0.0,0.0,16.0,True,0.0772,positive
Clayton County Government (Board of Commissioners),"The Metropolitan Atlanta Rapid Transit Authority (MARTA) will close its Airport Station for six weeks from Monday, April 8 through Sunday, May 19 to renovate the concourse and platform levels. Click here for more information: https://t.co/syT4PU4aRB #Claytonconnected https://t.co/hgsCEhHLYC",2024-04-09T16:15:08.000Z,0.0,0.0,0.0,34.0,True,0.0772,positive
Clayton County GA,"The Metropolitan Atlanta Rapid Transit Authority (MARTA) will close its Airport Station for six weeks from Monday, April 8 through Sunday, May 19 to renovate the concourse and platform levels. MARTA service will continue to and from Hartsfield-Jackson Atlanta International Airport via a bus shuttle between College Park Station and the North Terminal Lower Level, downstairs from North Baggage Claim, 22 hours a day, 4 a.m. to 2 a.m.  Click here for more information visit the It's Marta website. #Claytonconnected",2024-04-09T16:15:06.000Z,0.0,0.0,0.0,0.0,True,-0.2263,negative
The Atlanta Journal-Constitution,ICYMI: MARTA riders now must transfer to a shuttle bus during the renovations to arrive or depart from the the world’s busiest airport. 🛫,2024-04-09T10:00:03.000Z,1796.0,0.0,2.0,0.0,True,0.0,neutral
Atlanta Journal-Constitution,ICYMI: MARTA riders now must transfer to a shuttle bus during the renovations to arrive or depart from the the world’s busiest airport. 🛫 https://t.co/HyeLwY1rdR,2024-04-09T10:00:02.000Z,2.0,2.0,1.0,3459.0,True,0.0,neutral
11Alive,The Airport Station is temporarily closed for six weeks as MARTA renovates the concourse and platform levels.,2024-04-09T02:30:11.000Z,43.0,2.0,6.0,0.0,True,0.0,neutral
Atlanta News First ,"MARTA Airport Station closes for 6 weeks for renovations

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-04-08T23:02:34.000Z,16.0,0.0,0.0,346.0,True,0.5849,positive
11Alive,"11Alive believes that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter (X): https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2024-04-08T21:25:01.000Z,1.0,0.0,0.0,54.0,True,0.6486,positive
GPB News,"MARTA has closed its station at Hartsfield-Jackson Atlanta International Airport from starting today until May 19 for renovations.
https://t.co/lOhaskUyyP",2024-04-08T17:24:16.000Z,0.0,0.0,0.0,229.0,True,0.0,neutral
Atlanta News First ,"MARTA officials said they will be renovating the concourse and platform levels, leading to a temporary closure from April 8 to May 19.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-04-08T16:38:27.000Z,0.0,0.0,0.0,69.0,True,0.5849,positive
telemundoatl,Cierran por seis semanas la estación de #MARTA en el Aeropuerto de Atlanta: https://t.co/xE9Udn5GkO https://t.co/DvM862bPPF,2024-04-08T15:28:58.000Z,0.0,0.0,0.0,48.0,True,0.0,neutral
FOX 5 Atlanta,Atlanta Airport MARTA Station closes for renovations https://t.co/MucCFNJecF,2024-04-08T14:50:07.000Z,2.0,0.0,0.0,1153.0,True,0.0,neutral
Michael Julian Bond,Atlanta Airport MARTA Station closes for renovations https://t.co/9mf45SmWCo,2024-04-08T14:20:24.000Z,0.0,0.0,0.0,70.0,True,0.0,neutral
Michael Julian Bond,Atlanta airport MARTA station to close for 6 weeks: What travelers need to know https://t.co/7yA5Mp2cVB,2024-04-08T14:18:42.000Z,0.0,0.0,0.0,66.0,True,0.0,neutral
Atlanta Journal-Constitution,Need help navigating where to go now? Here is how to take MARTA to the Atlanta airport while the rail station is closed: https://t.co/LUATmBM0by https://t.co/4tPyZptLkM,2024-04-08T13:16:41.000Z,3.0,3.0,0.0,3055.0,True,0.4019,positive
Atlanta News First ,Atlanta News First Anchor Karli Barnett and First Alert Meteorologist Cutter Martin have your top news and weather including: Marta's airport station closing weeks for renovations and three First Alert Weather Days ahead,2024-04-08T12:45:01.000Z,6.0,0.0,0.0,268.0,True,0.6369,positive
11Alive,11Alive's Jerry Carnes reports.,2024-04-08T12:34:27.000Z,3.0,0.0,0.0,270.0,True,0.0,neutral
Clayton County GA,"MARTA is modernizing and improving Airport Station to better serve travelers and employees at Hartsfield-Jackson Atlanta International Airport. For more information, scan the QR code or visit the link on the flyer. #Claytonconnected",2024-04-08T12:00:13.000Z,1.0,0.0,0.0,0.0,True,0.6908,positive
Clayton County Government (Board of Commissioners),MARTA is modernizing and improving Airport Station to better serve travelers and employees at Hartsfield-Jackson Atlanta International Airport. Here is a direct link to closure information https://t.co/oU6CnsiZCc #Claytonconnected https://t.co/b8IUO5kdhw,2024-04-08T12:00:13.000Z,1.0,0.0,0.0,71.0,True,0.6908,positive
Clayton County TV,MARTA is modernizing and improving Airport Station to better serve travelers and employees at Hartsfield-Jackson Atlanta International Airport. Here is a direct link to closure information https://t.co/Xq71J6QoU1 #Claytonconnected https://t.co/67gGMoQeYu,2024-04-08T12:00:13.000Z,0.0,0.0,0.0,21.0,True,0.6908,positive
Atlanta News,"The MARTA rail station at Hartsfield-Jackson International will close for six weeks for renovations starting in April, according to the transit agency, though transit service to and from the airport will continue with the use of buses. https://t.co/u10RH6gudb",2024-04-08T12:00:09.000Z,0.0,1.0,0.0,244.0,True,0.0,neutral
WSB Radio,"MARTA Airport Station: What riders need to know about station closing for 6 weeks
https://t.co/rS6VcSSvSL",2024-04-08T11:36:19.000Z,6.0,1.0,0.0,1137.0,True,0.0,neutral
95.5 WSB,"Starting today, it will take you longer getting to the Atlanta airport if you take the MARTA train.",2024-04-08T11:36:19.000Z,1.0,4.0,1.0,0.0,True,0.0,neutral
The Atlanta Journal-Constitution,"The MARTA rail station at Hartsfield-Jackson International will close for six weeks for renovations starting today, April 8, according to the transit agency, though service to and from the airport will continue with the use of buses. Here is what you should know:",2024-04-08T11:30:06.000Z,1040.0,7.0,5.0,0.0,True,0.0,neutral
Atlanta Journal-Constitution,"The MARTA rail station at Hartsfield-Jackson International will close for six weeks for renovations starting today, April 8, according to the transit agency, though service to and from the airport will continue using buses. Here is what you should know:  https://t.co/HyeLwY1rdR",2024-04-08T11:30:02.000Z,15.0,10.0,4.0,18218.0,True,0.0,neutral
WSB-TV,"Starting Monday, it will take you longer getting to the Atlanta airport if you take the MARTA train.",2024-04-08T11:00:10.000Z,21.0,7.0,7.0,0.0,True,0.0,neutral
The Atlanta Voice,"Today, the MARTA Station at the Atlanta Airport is closed for six weeks for renovations. Here's how travelers can still get to Hartsfield-Jackson.  https://t.co/qvweIhxTCp",2024-04-08T10:01:01.000Z,0.0,3.0,0.0,196.0,True,0.0,neutral
WSB-TV,"Starting Monday, it will take you longer getting to the Atlanta airport if you take the MARTA train. https://t.co/DA1xmvmenm",2024-04-08T09:30:04.000Z,3.0,0.0,0.0,6310.0,True,0.0,neutral
SKYFOX Traffic,"Atlanta: Heads up, just a reminder, starting today Airport MARTA station is closed for the next 6 weeks. 👇
#fox5atl",2024-04-08T09:02:48.000Z,0.0,0.0,0.0,300.0,True,0.0,neutral
11Alive,Closure starts today! A spokesperson said it's so crews can renovate the concourse and platform level.,2024-04-08T08:00:04.000Z,28.0,4.0,7.0,0.0,True,0.0,neutral
FOX 5 Atlanta,Atlanta Airport MARTA Station closes for renovations https://t.co/xECEfvJwZ4,2024-04-08T04:50:03.000Z,1.0,1.0,0.0,1343.0,True,0.0,neutral
